enrollee_id,target
27544,0.4911772380445698
30808,0.4879318150717311
4629,0.49114326928223906
8110,0.49190640472289104
28621,0.49277488566904853
30647,0.4883248031355804
8427,0.48767651236350834
14577,0.4911937614983335
28792,0.4920614701973221
17562,0.48970273693358385
22218,0.4918321840227026
4942,0.49205555363255715
29970,0.4887766237489424
5829,0.48783288552990567
4243,0.4875315389460644
7600,0.48906948517141535
16780,0.4868935028518443
4979,0.48872323619074665
4473,0.4924840025686507
13871,0.4873999385786298
5314,0.4930895930887216
20327,0.4905467821638563
29210,0.4903688895796896
10237,0.49102253289089226
26825,0.490568496971521
32970,0.4893338663805729
13250,0.497708808537257
7381,0.49076702507271674
30473,0.4932733522354297
9636,0.4908137015147904
31683,0.49081581261432383
19525,0.4955280002710779
31584,0.4873765130216894
18901,0.4919176725653869
340,0.4869488384223683
28881,0.495564974256223
29003,0.4881594437000737
23445,0.49589206601976643
19486,0.4893697269612408
26531,0.4940044116917781
15476,0.49122239655588507
8078,0.48916332385666983
9731,0.4911260907845212
5959,0.49408300499384195
10208,0.4863727313430761
11322,0.4897196590534121
1118,0.4890954969126583
15482,0.490682433984882
14191,0.48907712551952415
31824,0.48708306750506974
9215,0.49653744391768695
17787,0.48851662772806453
18472,0.4950006001609556
1142,0.48574783281966016
26038,0.48970273693358385
31976,0.48924613730781624
17174,0.48557186998992274
819,0.4904132929023771
3189,0.48693789216137895
4734,0.49101921559874706
20936,0.49057771403919986
10966,0.4948937719474055
21084,0.48883500057686896
3171,0.4931218879453414
2483,0.49297816186120585
14282,0.4885159130887392
5863,0.49307923030634543
32830,0.4948521018774258
3333,0.4890219555697609
16152,0.48939103303736053
9535,0.49228626798426584
20776,0.489077989025993
33351,0.4899505166343862
19444,0.4942177450808019
15447,0.4858079845281471
17912,0.4892875134804043
11109,0.48891045260750243
21309,0.49025371845439725
29469,0.48945007754000674
3648,0.4881489620181408
11115,0.488999311492372
14807,0.4892037113374546
18390,0.48984876340609557
27682,0.4890175965312231
25516,0.4888864109162066
27042,0.489145903519915
9707,0.493804657011047
4098,0.4916326892102328
16288,0.48646277484748496
29114,0.48878650723461486
920,0.48970542485532303
7015,0.4878657115326605
32618,0.489516059556334
23029,0.4915611034641461
1273,0.4917040141660774
1154,0.4905467821638563
3382,0.4887557761971923
22533,0.4910559244803363
16613,0.4881023882797086
10591,0.4918177253253601
11702,0.4954541138773117
25036,0.4924225760780265
25908,0.4887677208089196
9328,0.49153454735927243
18570,0.48873222649076076
16377,0.4869998445591506
1918,0.4939895800550238
5016,0.490528822700022
6799,0.4903023666065502
27432,0.4908050877845799
5084,0.49008002311813725
28274,0.48829479431864126
32752,0.48871161495474513
3515,0.48808512759770467
23754,0.4990054899891759
1062,0.48961852643052056
25454,0.4867486739303289
9996,0.48874444366162534
6373,0.4893356551546612
31597,0.48850839678434965
27118,0.4896213688605181
17264,0.48836278143564277
13980,0.49343915496820584
10147,0.48954284758406297
25488,0.4874851609633129
32686,0.4950609809196646
1493,0.49195032487952983
1843,0.4874156734789664
13780,0.49034388764041525
31797,0.4928213172924474
18719,0.49292407893557594
22422,0.4915243167863799
22859,0.48782764226659003
7547,0.491434046896002
11759,0.48944155349830193
7582,0.49107948195000306
267,0.49107948195000306
11913,0.4909082626575944
7978,0.4939990326934612
27768,0.4884466805952129
27267,0.488848139328696
11095,0.4866575660130489
8372,0.48917278290578836
5984,0.48831755478065564
30724,0.48918525164147564
12535,0.4869170535563933
7622,0.48694200750373207
26753,0.48991226514178265
9790,0.4914904102956069
16515,0.4917206415677568
8569,0.493757630805152
7400,0.49005424646355755
1245,0.48747368464474566
18336,0.48703867752427266
24528,0.4911566802820413
1382,0.492369124509138
24352,0.48768022436822345
32543,0.48653051352492416
17036,0.4918539007960163
18120,0.49264147909047823
22560,0.492555007735353
704,0.486625151516121
33324,0.49611766407235025
4329,0.4917699640040039
21971,0.49019150549955254
8995,0.48834574321913227
23607,0.4895054000344546
32701,0.48534433146839656
6962,0.49039060409270085
8127,0.48527867567246696
22658,0.4878545952443718
18934,0.48851662772806453
29583,0.4900569035755044
4796,0.48802824784310583
6116,0.48590730653127256
24703,0.4878888904153334
23219,0.4904132929023771
22799,0.4881850454251346
33160,0.485985655224162
18986,0.48817999486531705
21327,0.4933280243216499
13680,0.48705948204346783
21825,0.48994799760639046
2721,0.49086434175885457
18425,0.49292796227850605
15408,0.4908227854850901
18326,0.49766238574963306
10658,0.49736965175275455
7070,0.4866504478145448
20876,0.489911550416351
21114,0.49374957997098073
8472,0.49010734127288663
31563,0.4900196840857093
28846,0.48734895455196514
23053,0.48982499045042205
32028,0.49096647368700114
29784,0.4913610587477559
16997,0.4881245409197574
18355,0.4954029283894681
30847,0.48795066262813463
13841,0.49084438754906556
18197,0.48705039652051274
28060,0.4886536064340955
16197,0.4885332014725325
3471,0.4892037113374546
20009,0.4887753901122319
16602,0.48945682787393213
26534,0.4899465222607859
26089,0.4890897188778744
12502,0.4888393511372756
15073,0.4910353091752775
25259,0.4917837287423003
32479,0.49023420720044625
3963,0.4890175965312231
18314,0.48834631834073994
3736,0.4904132929023771
23637,0.49244429365794645
32876,0.48837709321708545
25338,0.4877754039678763
26816,0.48973410547447094
10071,0.48876004722967814
14710,0.4893978478284404
15111,0.487923371028863
6487,0.49503004105805765
839,0.4931637371677779
14595,0.49497444665755685
23338,0.49223370666352056
793,0.48920173821253465
7619,0.488965783218349
5086,0.48778309886539584
26231,0.4882962978924253
15727,0.48880599909198014
30631,0.49244882513451943
28466,0.489718261532119
14801,0.4877294276707551
10950,0.4898730139934477
22709,0.48678865251947034
22876,0.48851244442940145
2343,0.4903907280347761
24009,0.4955911852717422
33140,0.49301510691352946
29717,0.4883278906980814
27130,0.4933787834097502
23368,0.49678758493639286
12526,0.4858106289398084
25760,0.4916584688422077
206,0.4898006285270344
6237,0.48879060308600764
29192,0.4890918012871891
8922,0.48947681388585623
19322,0.4886611108077719
23059,0.48883500057686896
10925,0.487625296237777
7902,0.49036525061805525
23776,0.4892251319176784
8019,0.4886828222122793
24822,0.4892742398266462
21213,0.4855904865892651
6661,0.4888255080109415
20119,0.49126712338622974
4544,0.4870164653012205
19490,0.4923605830640531
14176,0.4916252488133322
18931,0.48839546510613574
22804,0.4948521018774258
14116,0.48956307245241043
260,0.49126941562021825
14057,0.4887951269764838
15512,0.49620845387810225
25751,0.4875573074102537
10837,0.4881245409197574
18591,0.48760387754904866
20682,0.48994101045664257
9041,0.4922658456115032
21208,0.4905514923716738
19564,0.48851662772806453
9228,0.48801750514428077
20175,0.49127534455049315
25702,0.4885779133314499
31835,0.4951412153139984
1546,0.49005424646355755
24412,0.48933452546711187
26171,0.486249273115193
28167,0.4869086325607424
5291,0.4861753940811505
3101,0.486818136353996
19558,0.4872356789042997
23605,0.48852103925158885
13407,0.486955454962244
6239,0.4861775629244421
5612,0.4892034207575362
4471,0.4877490626889575
27496,0.4872635696111965
17138,0.4922638226837095
1624,0.4885335168743696
6916,0.48945439201717744
15057,0.4867291367211624
10203,0.49419602544221547
2250,0.48910438266461054
20360,0.48870417751661205
11057,0.48879060308600764
25313,0.48769321237140806
10932,0.496180864945048
9493,0.48833401388233855
21771,0.4890714140237703
14028,0.4880572655721702
9204,0.48933452546711187
4185,0.488606597273212
25606,0.48787868154952435
16076,0.4892847151455236
23791,0.4899079115860619
13760,0.49380281204934845
1960,0.49094479241466277
26095,0.48800151849943085
33117,0.48590730653127256
6386,0.49408181832410747
2453,0.49237422512005713
24851,0.48955888876963916
12998,0.48885111130498266
30429,0.4899088254602511
807,0.48790552203235826
6743,0.4891939896661752
19514,0.4941098001784626
14829,0.49858281982303704
14480,0.4878115170418527
3943,0.49554028094225666
1983,0.4968994014807378
28766,0.4894453239141472
6591,0.4879397088245871
15963,0.49304023966456584
19921,0.4896521538763469
3395,0.49339281196562235
902,0.49083917979081565
3553,0.489021112396346
5283,0.49052529053379107
28842,0.49204722537745527
603,0.49057771403919986
4671,0.4986400057911576
16661,0.48897319832038466
24803,0.4902541091850527
17449,0.4879613596359358
23709,0.4867291367211624
7123,0.48994101045664257
12569,0.4892604071450372
21568,0.48802236514466535
24889,0.4877189813512816
13958,0.48608533270754056
5663,0.4919043606225188
31319,0.48817960994244824
32844,0.4883333254374993
15909,0.4908055559713428
1447,0.48883500057686896
17578,0.49175501288745754
21302,0.4899239233219046
26283,0.488677615773971
32418,0.4914475680329167
1168,0.4888255080109415
15284,0.4906524251057994
19018,0.4912441124325031
32809,0.493937855412602
17198,0.49017420439612913
13139,0.4925902097390236
6741,0.48945264422848656
21445,0.49661678044765684
16987,0.4888909021332119
28244,0.48948368706942247
42,0.4913938491262757
11860,0.48893564528528044
14782,0.48913060311331463
16619,0.48709991603031394
17597,0.4884071771931925
7459,0.4906093929308068
2765,0.487698839194779
23977,0.4924556092586862
26743,0.49135294889747033
13704,0.48956332888732684
17856,0.49099051669098664
6767,0.4918321840227026
4551,0.48840364324132374
5578,0.48999873490186946
31405,0.4927726175988307
21113,0.49039060409270085
32067,0.4961739909708768
4253,0.48753320500825564
13087,0.4882351856595767
32759,0.4907847459940358
6368,0.4889901628489181
28849,0.4873421798488358
32590,0.4965060458592611
23442,0.49030025792876664
10149,0.48879857788813097
11792,0.48605776272681994
10201,0.4878164122347011
31963,0.48915192445700434
10139,0.48982504309615404
19046,0.49195032487952983
22109,0.49267339114605274
3207,0.48867308249454594
19203,0.4918177315517667
14733,0.48703867752427266
2606,0.4924259288002861
24469,0.49292407893557594
22081,0.49150896752647977
32432,0.4898803386348383
5456,0.4889081933702881
27127,0.48855903088631597
16724,0.4876000196081527
3110,0.4856798944380294
19065,0.48709038619566447
21138,0.488000655078228
10816,0.48768570826368074
7046,0.4881897758248142
7567,0.4887000465322256
12954,0.48710702406602263
14223,0.4881594437000737
10034,0.48908586346206673
28269,0.48786112839009416
32547,0.49006873862202954
18948,0.4954566887489711
28353,0.493492130791973
17253,0.48868436565163254
7172,0.4890020572128743
23477,0.4888123147439756
30844,0.49015218567560936
20713,0.49719694511563833
2390,0.48814890576452247
22464,0.4964713758870972
18588,0.4888472197367317
2166,0.4884915496712246
32474,0.4903319202100415
8923,0.48766919323953184
9252,0.49824153550181405
32016,0.48720775570144026
32744,0.4909861834426378
4756,0.48926784983426364
6383,0.49211862275444307
30426,0.4964711714971472
10086,0.491234833642326
6258,0.48938811079551
4646,0.4939532624254845
11051,0.49043500748945107
1652,0.49390983594699833
20963,0.4945847112483555
12820,0.48991226514178265
8413,0.4922655056108193
23866,0.4853918886315017
9072,0.48554984277973195
8103,0.48644172693884113
16084,0.49513967792548685
7592,0.4915423596913342
5563,0.49077232823185185
30820,0.4907437479679332
12723,0.48930225941822186
31820,0.49553329707249155
25244,0.4886167140135733
13148,0.48993326414660265
4845,0.4930914614523527
26409,0.49317045095533407
158,0.49273664443606546
32041,0.4920224442202358
6600,0.4869799483518125
27930,0.4911307914095271
20867,0.48949831542392824
4429,0.4897525527134786
19340,0.4916355443905493
15522,0.48892431341550313
29954,0.49389549492856677
9377,0.48625669405386945
2812,0.48868842099533866
21714,0.4853441544314636
12010,0.49189876689830775
618,0.4900775757834982
18418,0.48809322827009743
20058,0.4886638990554061
9545,0.48775782588212735
17361,0.48602365767295824
33024,0.48729111541872633
31154,0.48852551982904996
26258,0.491104375088918
23460,0.491607891582543
30985,0.4987660328095392
28872,0.4907302576886204
19324,0.48835503618739506
3282,0.4884617461232467
28158,0.49052738636087556
26943,0.48879060308600764
23816,0.4890393086264635
6929,0.4898305913595514
30746,0.4905843926972099
28487,0.4940418745399727
29963,0.4910891707600804
17181,0.49373404317115305
1541,0.491000472534627
7220,0.49107948195000306
27396,0.48521676893241533
26469,0.4875247036132923
14220,0.48706152731811825
6150,0.49130233787106775
4737,0.4935445808547158
13032,0.4918321840227026
10334,0.48702412387495275
17450,0.49731456773667915
26807,0.4875609755283356
24578,0.49322064733479637
29158,0.48979234943860267
12916,0.49127197984947596
18490,0.48801424811078614
12734,0.4918321840227026
21988,0.4880089155774555
20638,0.49487758604441795
30320,0.48994101045664257
9617,0.4891819989311062
7171,0.4900125412679374
23542,0.49247054274889496
23588,0.4917998916786382
16785,0.4903477796936129
18534,0.49063839720178065
4407,0.49666260421905456
6375,0.487622899360628
8740,0.4870212254033425
8444,0.4900873603620599
26369,0.48893101926558385
11358,0.48924613730781624
14671,0.4902449796677664
24082,0.4946484610833474
4850,0.49235129064080746
23986,0.49684811068599233
16237,0.49296309304120495
20355,0.49363478752698114
2298,0.48939878622244304
5639,0.4874990195821396
11520,0.4890732565394963
17545,0.4883755341429395
11974,0.4925593075807827
31876,0.4872474396955914
1839,0.48874444366162534
2592,0.486955454962244
20428,0.4917733417221575
32316,0.48585441114417455
1800,0.49382453127864023
23928,0.4928626961265354
1204,0.49027760163686873
26470,0.48744062891103235
31895,0.4926085875183114
7444,0.49057771403919986
20545,0.4883238286370438
8289,0.48851662772806453
20851,0.4890414648622309
27338,0.4975777435495085
29539,0.48858863829777915
38,0.4878159038981192
32860,0.48597769712975936
29931,0.48885941261271293
5977,0.4910327631055063
19557,0.49264147909047823
26883,0.48594437329145224
25551,0.4866027139438958
25859,0.4917699640040039
17576,0.4879491790719733
26980,0.4879432340179834
3583,0.48883500057686896
25146,0.4880563135018274
5361,0.4917998916786382
1989,0.49237165099171004
7692,0.49434247447695906
19992,0.49121673324661375
18074,0.48998999487242206
4641,0.48794170604126785
10143,0.4884549320314475
4208,0.4909103916379688
623,0.4890175965312231
13738,0.4886126327407856
10877,0.48812236841610723
25816,0.494981010785483
12199,0.48899129158405874
1006,0.4953187340549756
30593,0.48881497157688986
1197,0.4892620220860706
15304,0.48883500057686896
5345,0.48851244442940145
9198,0.4889826977089006
22510,0.4943192846790401
24791,0.48782325872071797
32943,0.4881850454251346
27348,0.4911850851346213
7401,0.4896567377575293
18004,0.48978223993720976
26893,0.48614423410435614
20279,0.491105041720362
18610,0.488822277310987
27495,0.4895179574590442
27067,0.49682049562916153
12293,0.4886602724610315
20088,0.4896010934777548
22020,0.4943953526340334
27634,0.4910327631055063
30565,0.4928896493442351
6805,0.49079402048286286
20722,0.4902084322770495
6041,0.4904132929023771
3270,0.48949748107040586
25703,0.4918490520580922
17603,0.4888854693912667
25390,0.49889711090522326
15397,0.4874990195821396
4561,0.49200106850648057
5177,0.48956235774747775
24847,0.49358776172400143
1310,0.48883500057686896
28422,0.48926784983426364
10389,0.4873999385786298
27294,0.48954455437840577
33322,0.4906326686886279
22179,0.493371126774794
7947,0.4885447284248087
25122,0.48780547462449875
11767,0.49135037159549555
192,0.4906414990305057
11896,0.4910142898242898
14666,0.49947101197180027
17171,0.4866030022357099
677,0.4881055181811994
3305,0.4877490626889575
13566,0.49587731431873666
17219,0.4992209506976684
26865,0.488471516884485
14067,0.48991226514178265
2023,0.4934040041832544
14852,0.4864355318330077
11559,0.49027736499440155
17563,0.487216834053372
13057,0.4894924775332762
7284,0.4879863051567635
14155,0.491696807291751
8660,0.488946125580162
29077,0.48819557756944737
18612,0.4924225760780265
22707,0.4874394994224514
5048,0.4897003539789119
18987,0.49709398515029146
4248,0.49016390415367955
30148,0.4908945905311803
5234,0.4917733417221575
14397,0.4909861834426378
27754,0.4898330334761138
24401,0.48885671232106714
30529,0.4873951078253498
18156,0.48909814571733434
2657,0.48932720522619855
24550,0.48920173821253465
7223,0.49115138550167126
11451,0.4882071035365556
24287,0.49209587603596794
13578,0.49081853263423797
22628,0.48781030557451305
14362,0.4893535503148087
21901,0.48968371152859386
8823,0.4905244323933037
1514,0.4916214960368563
30104,0.4870512937750136
8300,0.48799317905073447
23793,0.4875860041829912
6759,0.4857246892898133
25671,0.4861039712840933
26722,0.49684221731139505
28592,0.4907371407527815
4861,0.493488399064879
14280,0.4887093124867611
17551,0.4875563925231569
8459,0.4914506700415241
483,0.48795626102795314
28734,0.48721319496034554
13301,0.4882837964048225
24176,0.4881594437000737
9716,0.49131593754760167
19952,0.48932720522619855
29892,0.48923075706849667
13660,0.4877513113141012
22732,0.4896186238194537
15823,0.492384301665307
26399,0.495562873585059
7652,0.49343122244008014
15488,0.4868935028518443
22426,0.4883753875498658
5025,0.48653051352492416
18036,0.48898604067327484
10342,0.4890483133194706
19501,0.4950609809196646
29194,0.4890175965312231
26297,0.4929443875146242
18046,0.4891310044702042
17007,0.4896761944581226
10508,0.48949154413097334
2320,0.488890038640987
32359,0.48881629227489926
5033,0.4894427249098212
6077,0.4883333254374993
30067,0.4916856761131051
2898,0.48663859852404323
32772,0.49344321854550344
26956,0.4893370993801032
11735,0.49107948195000306
22228,0.49396163286638894
15907,0.4881245409197574
17019,0.4880149673861419
11136,0.4856259829477275
16605,0.4880361919187326
10802,0.487622899360628
4521,0.49277519214537985
3254,0.4886709241072346
10573,0.4876268764454696
19133,0.4884549320314475
406,0.4896798030515527
11300,0.48804532174790877
4071,0.49172491505510146
5230,0.4894495075570071
6861,0.48830712500705503
2404,0.493745634506415
22691,0.4890175965312231
19458,0.49240441559750336
24693,0.4895011051181221
27243,0.4922711702278053
32379,0.4911249621111162
29768,0.48803398996020564
32456,0.48924613730781624
23046,0.4888653401557674
22031,0.4865997429947349
11793,0.4956810364617979
29254,0.48837869694128844
26894,0.4881632946247788
1730,0.4943953526340334
4300,0.4919340678170231
26821,0.4934471068096708
24554,0.488000655078228
30286,0.48883500057686896
1136,0.487454627719532
20825,0.48907712551952415
17618,0.4899753321011819
10277,0.48933449967695686
27215,0.48921429283186507
7653,0.49017979162155695
29212,0.48993715607369637
21214,0.49057771403919986
12592,0.48940835801922006
9388,0.4878991816981083
23331,0.4924044173356573
28797,0.4901505565214816
29983,0.4892240641268887
20039,0.4918409281002512
29579,0.4879976686416305
13247,0.4966953125493736
24648,0.4933747019898998
21653,0.4887065820728993
15168,0.4904132929023771
4790,0.48907712551952415
965,0.4903319202100415
22792,0.4881055181811994
21658,0.4952135634519272
31419,0.4910643755295588
31476,0.4885356511977405
4026,0.48475922852860576
21859,0.4874168165983483
10612,0.4943502236064129
13171,0.48957883364481164
12298,0.4884414443237919
6710,0.48826215742828655
15876,0.48734895455196514
9639,0.48899940033582806
23957,0.48883500057686896
32083,0.4884932279126359
446,0.4971511696655601
771,0.4880779745293969
7486,0.4908965282920386
7575,0.4903753152375106
11626,0.48795626102795314
32670,0.48914536216970145
26784,0.48993179712365376
20217,0.48877423599906045
17154,0.4878280124016138
56,0.4881811540951353
14018,0.49685279533403215
25326,0.4908377414783975
31418,0.4881865006375189
16205,0.4897434294670322
5625,0.489600546782761
20783,0.4903665763684763
19610,0.4894197783534771
18703,0.49084275563405516
1003,0.48607351797784354
31455,0.4923660149776288
7820,0.48732353216673197
8598,0.4931218879453414
1377,0.48929491899040234
13475,0.48923320491179945
19093,0.48577366989486914
1256,0.487622899360628
19271,0.49057698641802966
9799,0.490533565409673
22679,0.48635596030836126
26828,0.489839470380254
30479,0.48884284948773504
5235,0.49266783968305033
7114,0.49277519214537985
20418,0.4906414990305057
21618,0.48717311778266226
9908,0.48879060308600764
1823,0.493684616620699
30842,0.4899637440249317
12728,0.49099504672154554
1821,0.48622756701591907
15155,0.4881081748406683
18812,0.49566181122010183
22380,0.4895011051181221
8686,0.49039060409270085
24043,0.49404863417267625
19944,0.4864683723944718
26763,0.4902449796677664
30167,0.4930607264878987
3844,0.4922740743871107
33255,0.4906832404548967
14184,0.48827585651016986
18414,0.4902707348480315
3603,0.4930099416075298
26599,0.48817960994244824
23387,0.4918321840227026
11064,0.49332901571815724
17356,0.4881094374886562
377,0.48959374969424246
504,0.4904132929023771
13895,0.49112806274274284
16266,0.4919286415391434
10557,0.494015814572144
27746,0.4874394994224514
21322,0.4955250581895492
26971,0.4891049132109748
4064,0.4897244502943539
15725,0.4861880112330144
32381,0.4894979748250934
23781,0.48398939732691343
31840,0.4906166822798415
17313,0.49635088172677594
26000,0.48830712500705503
16393,0.4841158452146976
32194,0.48829290732592096
13565,0.4948516982504467
4807,0.49404863417267625
14222,0.4876268764454696
11476,0.4894110811497008
9787,0.49014982795083134
14378,0.4966398206662069
2635,0.48612756393679013
28905,0.48753207180560204
22834,0.4921186543725956
13202,0.4886167140135733
3085,0.4908118844424237
11359,0.4906859032708428
31153,0.49385241305553595
12175,0.4927028243423823
14000,0.4873951078253498
29558,0.4925161077273412
984,0.4883555118842551
29474,0.4882424916493892
17933,0.48798332770737013
21779,0.4869464417102365
23196,0.4900775757834982
22678,0.49192285961527055
9178,0.48678166444246646
25331,0.4938433825524225
25013,0.48792369810861097
30555,0.49272559400824106
19505,0.48744974416214343
31772,0.4869245321442249
23619,0.4949067780452438
6086,0.49268932887395495
23321,0.4959235910078219
29831,0.48922449321344175
29452,0.4956810364617979
2673,0.4878271842809935
3730,0.48879060308600764
13280,0.49107948195000306
23413,0.4975777435495085
1736,0.4901248266373754
23060,0.4898940284704582
